Sally Matthias;Nova Scotia;Furniture;Howard Miller Distant Time Traveler Alarm Clock
Ivan Liston;Nova Scotia;Office Supplies;Carina Mini System Audio Rack, Model AR050B
Ivan Liston;Nova Scotia;Furniture;Bush Advantage Collection® Round Conference Table
Ivan Liston;Nova Scotia;Furniture;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black
Brad Norvell;Nova Scotia;Furniture;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum
Brad Norvell;Nova Scotia;Technology;2160i
Ken Heidel;Nova Scotia;Office Supplies;Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk
Michael Granlund;Nova Scotia;Technology;Logitech Cordless Navigator Duo
Michael Granlund;Nova Scotia;Office Supplies;SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h
John Castell;Nova Scotia;Office Supplies;Xerox 1882
Sally Matthias;Nova Scotia;Furniture;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish
Ken Heidel;Nova Scotia;Office Supplies;Newell 307
Mike Kennedy;Nova Scotia;Technology;Hewlett-Packard Deskjet 6122 Color Inkjet Printer
Charles Sheldon;Nova Scotia;Technology;Canon MP41DH Printing Calculator
Charles Sheldon;Nova Scotia;Office Supplies;Tennsco Lockers, Gray
Charles Sheldon;Nova Scotia;Technology;Accessory4
Mike Kennedy;Nova Scotia;Office Supplies;Array® Parchment Paper, Assorted Colors
Matt Abelman;Nova Scotia;Furniture;Tensor Computer Mounted Lamp
Sally Matthias;Nova Scotia;Technology;Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer
Sally Matthias;Nova Scotia;Office Supplies;Xerox 1997
Brad Norvell;Nova Scotia;Technology;Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray
Brad Norvell;Nova Scotia;Office Supplies;Xerox Blank Computer Paper
Art Ferguson;Nova Scotia;Furniture;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry
Art Ferguson;Nova Scotia;Office Supplies;Holmes Odor Grabber
Art Ferguson;Nova Scotia;Office Supplies;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
Art Ferguson;Nova Scotia;Office Supplies;Avery Hi-Liter® Smear-Safe Highlighters
Brian Derr;Nova Scotia;Office Supplies;Avanti 4.4 Cu. Ft. Refrigerator
Brian Derr;Nova Scotia;Furniture;Bush Mission Pointe Library
Brian Derr;Nova Scotia;Office Supplies;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book
Brian Derr;Nova Scotia;Office Supplies;Revere Boxed Rubber Bands by Revere
Roland Black;Nova Scotia;Furniture;Sauder Forest Hills Library, Woodland Oak Finish
Roland Black;Nova Scotia;Technology;Talkabout T8367
Matt Abelman;Nova Scotia;Office Supplies;Avery 506
Matt Abelman;Nova Scotia;Furniture;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
Roland Black;Nova Scotia;Office Supplies;Iris® 3-Drawer Stacking Bin, Black
Mike Kennedy;Nova Scotia;Office Supplies;Bagged Rubber Bands
Dana Kaydos;Nova Scotia;Technology;V 3600 Series
Darren Koutras;Nova Scotia;Office Supplies;Avery 506
Charles Sheldon;Nova Scotia;Furniture;Global Leather & Oak Executive Chair, Burgundy
Steve Carroll;Nova Scotia;Furniture;Hon Every-Day® Chair Series Swivel Task Chairs
Steve Carroll;Nova Scotia;Furniture;Artistic Insta-Plaque
Sean Wendt;Nova Scotia;Office Supplies;Poly Designer Cover & Back
Sarah Jordon;Nova Scotia;Technology;Verbatim DVD-R 4.7GB authoring disc
Sarah Jordon;Nova Scotia;Technology;Hewlett-Packard 2600DN Business Color Inkjet Printer
Sarah Jordon;Nova Scotia;Office Supplies;"Carina 42""Hx23 3/4""W Media Storage Unit"
Neil Ducich;Nova Scotia;Office Supplies;Martin-Yale Premier Letter Opener
Sarah Jordon;Nova Scotia;Furniture;Aluminum Document Frame
Michael Granlund;Nova Scotia;Office Supplies;Belkin F9M820V08 8 Outlet Surge
Michael Granlund;Nova Scotia;Office Supplies;Holmes HEPA Air Purifier
Michael Granlund;Nova Scotia;Office Supplies;Avery 520
Sean Wendt;Nova Scotia;Technology;Imation Printable White 80 Minute CD-R Spindle, 50/Pack
Theone Pippenger;Nova Scotia;Office Supplies;Xerox 1906
Michael Granlund;Nova Scotia;Office Supplies;"Speediset Carbonless Redi-Letter® 7"" x 8 1/2"""
Michael Granlund;Nova Scotia;Office Supplies;Dixon My First Ticonderoga Pencil, #2
Art Ferguson;Nova Scotia;Technology;3285
Roland Black;Nova Scotia;Office Supplies;Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags
Roland Black;Nova Scotia;Office Supplies;Hoover® Commercial Lightweight Upright Vacuum
Roland Black;Nova Scotia;Office Supplies;Avery Legal 4-Ring Binder
Art Ferguson;Nova Scotia;Technology;Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle
Sean Wendt;British Columbia;Furniture;DAX Solid Wood Frames
Mike Kennedy;British Columbia;Office Supplies;Newell 310
Matt Abelman;British Columbia;Furniture;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black
Sally Matthias;British Columbia;Technology;BASF Silver 74 Minute CD-R
Steve Carroll;British Columbia;Office Supplies;Newell 307
Matt Abelman;British Columbia;Furniture;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
Matt Abelman;British Columbia;Office Supplies;Avery 51
Matt Abelman;British Columbia;Office Supplies;Rediform S.O.S. Phone Message Books
John Castell;British Columbia;Office Supplies;GBC DocuBind 200 Manual Binding Machine
Neil Ducich;British Columbia;Office Supplies;Xerox 227
Neil Ducich;British Columbia;Office Supplies;Peel-Off® China Markers
Parhena Norris;British Columbia;Office Supplies;Presstex Flexible Ring Binders
Mike Kennedy;British Columbia;Office Supplies;Model L Table or Wall-Mount Pencil Sharpener
Mike Kennedy;British Columbia;Office Supplies;Staples Colored Bar Computer Paper
Sean Wendt;British Columbia;Office Supplies;Multimedia Mailers
Matt Abelman;British Columbia;Technology;Okidata ML320 Series Turbo Dot Matrix Printers
Roland Black;British Columbia;Technology;Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer
Ken Heidel;British Columbia;Office Supplies;Binder Posts
Ken Heidel;British Columbia;Technology;Epson DFX5000+ Dot Matrix Printer
Ken Heidel;British Columbia;Technology;i470
Sarah Jordon;British Columbia;Office Supplies;Jet-Pak Recycled Peel 'N' Seal Padded Mailers
Sarah Jordon;British Columbia;Office Supplies;Dixon My First Ticonderoga Pencil, #2
John Castell;British Columbia;Furniture;Deflect-O® Glasstique™ Clear Desk Accessories
John Castell;British Columbia;Office Supplies;Xerox 197
Bart Watters;British Columbia;Office Supplies;Acme® Box Cutter Scissors
Sean Wendt;British Columbia;Office Supplies;Boston School Pro Electric Pencil Sharpener, 1670
Mary O'Rourke;British Columbia;Furniture;Master Giant Foot® Doorstop, Safety Yellow
Mary O'Rourke;British Columbia;Office Supplies;Multicolor Computer Printout Paper
Nathan Cano;British Columbia;Technology;Memorex 80 Minute CD-R Spindle, 100/Pack
Matt Abelman;British Columbia;Furniture;DAX Wood Document Frame.
Michael Granlund;British Columbia;Technology;US Robotics 56K V.92 External Faxmodem
Neil Ducich;British Columbia;Office Supplies;Newell 340
Neil Ducich;British Columbia;Office Supplies;Space Solutions Commercial Steel Shelving
Ken Heidel;British Columbia;Office Supplies;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
Dana Kaydos;British Columbia;Office Supplies;Xerox 1923
Steve Carroll;British Columbia;Office Supplies;Fiskars® Softgrip Scissors
Chad Sievert;British Columbia;Technology;US Robotics 56K V.92 External Faxmodem
Chad Sievert;British Columbia;Office Supplies;Wausau Papers Astrobrights® Colored Envelopes
John Castell;British Columbia;Office Supplies;Avery 478
Mark Cousins;British Columbia;Office Supplies;Avery 51
Hunter Lopez;British Columbia;Furniture;Global High-Back Leather Tilter, Burgundy
Nathan Mautz;British Columbia;Office Supplies;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”
Shaun Weien;British Columbia;Office Supplies;Xerox 1896
Nathan Mautz;British Columbia;Office Supplies;Stockwell Push Pins
Theone Pippenger;British Columbia;Technology;DS/HD IBM Formatted Diskettes, 10/Pack - Staples
Nathan Cano;British Columbia;Office Supplies;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box
Bart Watters;British Columbia;Office Supplies;"Acme® 8"" Straight Scissors"
Matt Abelman;British Columbia;Office Supplies;Xerox 1885
Matt Abelman;British Columbia;Technology;Panasonic KX-P1150 Dot Matrix Printer
Matt Abelman;British Columbia;Furniture;Metal Folding Chairs, Beige, 4/Carton
Matt Abelman;British Columbia;Office Supplies;Fellowes Personal Hanging Folder Files, Navy
Scott Williamson;British Columbia;Office Supplies;Xerox 1920
Scott Williamson;British Columbia;Office Supplies;Xerox 227
Nathan Cano;British Columbia;Office Supplies;Newell 315
Sean Wendt;British Columbia;Technology;Maxell Pro 80 Minute CD-R, 10/Pack
Sean Wendt;British Columbia;Technology;StarTAC Analog
Hunter Lopez;British Columbia;Office Supplies;Avery 506
Mike Kennedy;British Columbia;Office Supplies;Xerox 220
Mike Kennedy;Manitoba;Office Supplies;Avery Durable Binders
Mark Cousins;Manitoba;Office Supplies;Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk
Mark Cousins;Manitoba;Technology;T28 WORLD
Roland Black;Manitoba;Technology;Accessory6
Bart Watters;Manitoba;Office Supplies;Avery Poly Binder Pockets
Matt Abelman;Manitoba;Furniture;Hon 94000 Series Round Tables
Parhena Norris;Manitoba;Office Supplies;Xerox 1932
Parhena Norris;Manitoba;Technology;232
Mike Kennedy;Manitoba;Furniture;"Executive Impressions 14"" Two-Color Numerals Wall Clock"
Mike Kennedy;Manitoba;Office Supplies;Colored Push Pins
Mike Kennedy;Manitoba;Furniture;"Howard Miller 16"" Diameter Gallery Wall Clock"
Mike Kennedy;Manitoba;Office Supplies;Wilson Jones® Four-Pocket Poly Binders
Theone Pippenger;Manitoba;Office Supplies;Southworth 25% Cotton Premium Laser Paper and Envelopes
Theone Pippenger;Manitoba;Furniture;KI Conference Tables
Sally Matthias;Manitoba;Technology;Accessory24
Dana Kaydos;Manitoba;Furniture;Global High-Back Leather Tilter, Burgundy
Dana Kaydos;Manitoba;Office Supplies;Xerox 224
Dana Kaydos;Manitoba;Furniture;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black
Dana Kaydos;Manitoba;Furniture;Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black
Dana Kaydos;Manitoba;Office Supplies;"Carina 42""Hx23 3/4""W Media Storage Unit"
Sean Wendt;Manitoba;Office Supplies;Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish
Nathan Mautz;Manitoba;Technology;T28 WORLD
Aaron Smayling;Manitoba;Furniture;Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock
Aaron Smayling;Manitoba;Office Supplies;Xerox 213
Aaron Smayling;Manitoba;Office Supplies;Newell 321
Aaron Smayling;Manitoba;Office Supplies;Newell 351
Aaron Smayling;Manitoba;Office Supplies;OIC Colored Binder Clips, Assorted Sizes
Parhena Norris;Manitoba;Technology;Canon imageCLASS 2200 Advanced Copier
Charles Sheldon;Manitoba;Technology;Fellowes Basic 104-Key Keyboard, Platinum
Charles Sheldon;Manitoba;Technology;Logitech Internet Navigator Keyboard
Charles Sheldon;Manitoba;Furniture;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
Mark Cousins;Manitoba;Furniture;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms
Shaun Weien;Manitoba;Office Supplies;Xerox 1881
Mary O'Rourke;Manitoba;Furniture;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting
Mark Cousins;Manitoba;Furniture;Hon Comfortask® Task/Swivel Chairs
Brad Norvell;Manitoba;Office Supplies;Staples Standard Envelopes
Brad Norvell;Manitoba;Furniture;Bretford CR4500 Series Slim Rectangular Table
Parhena Norris;Manitoba;Office Supplies;Cardinal Holdit Business Card Pockets
Parhena Norris;Manitoba;Furniture;Master Giant Foot® Doorstop, Safety Yellow
Parhena Norris;Manitoba;Office Supplies;Stockwell Push Pins
Chad Sievert;Manitoba;Office Supplies;DIXON Oriole® Pencils
Chad Sievert;Manitoba;Office Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut"
Brian Derr;Manitoba;Office Supplies;Avanti 1.7 Cu. Ft. Refrigerator
Neil Ducich;Manitoba;Technology;252
Sarah Jordon;Manitoba;Furniture;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock"
Theone Pippenger;Manitoba;Technology;Lexmark Z25 Color Inkjet Printer
Theone Pippenger;Manitoba;Office Supplies;Southworth 25% Cotton Linen-Finish Paper & Envelopes
Theone Pippenger;Manitoba;Furniture;Eldon Wave Desk Accessories
Theone Pippenger;Manitoba;Furniture;Bevis 36 x 72 Conference Tables
Mike Kennedy;Manitoba;Office Supplies;GBC DocuBind TL300 Electric Binding System
Mike Kennedy;Manitoba;Technology;Gyration Ultra Cordless Optical Suite
Michael Granlund;Manitoba;Office Supplies;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal
Michael Granlund;Manitoba;Technology;DPC 650 Piper
Dana Kaydos;Manitoba;Furniture;Aluminum Document Frame
Dana Kaydos;Manitoba;Office Supplies;Xerox 1940
Nathan Mautz;Manitoba;Office Supplies;Staples #10 Colored Envelopes
Ken Heidel;Manitoba;Technology;"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box"
Art Ferguson;Manitoba;Furniture;Artistic Insta-Plaque
Roland Black;Manitoba;Office Supplies;Wilson Jones Impact Binders
Steve Carroll;Manitoba;Office Supplies;Cardinal Poly Pocket Divider Pockets for Ring Binders
Steve Carroll;Manitoba;Technology;Accessory35
Nathan Mautz;Manitoba;Office Supplies;"GBC Twin Loop™ Wire Binding Elements, 9/16"" Spine, Black"
Matt Abelman;Manitoba;Furniture;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum
Bart Watters;Manitoba;Technology;CF 888
Nathan Cano;Manitoba;Office Supplies;Xerox 214
Shaun Weien;Manitoba;Office Supplies;Avery Heavy-Duty EZD ™ Binder With Locking Rings
Shaun Weien;Manitoba;Technology;IBM Active Response Keyboard, Black
Shaun Weien;Manitoba;Technology;M70
Brad Norvell;Manitoba;Office Supplies;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
